split,cluster,band,cost,direction,retained,contracts,events,trades
train,12,4,45,Y,True,231,181,830
train,12,4,46,N,True,213,173,786
train,12,4,46,Y,True,227,183,696
train,12,4,47,N,True,223,176,758
train,12,4,47,Y,True,219,178,701
train,12,4,48,N,True,219,171,696
train,12,4,48,Y,True,240,185,772
train,12,4,49,N,True,238,185,827
train,12,4,49,Y,True,224,172,893
train,13,0,1,N,True,9,9,29
train,13,0,1,Y,True,196,184,1177
train,13,0,2,N,True,9,9,39
train,13,0,2,Y,True,184,174,885
train,13,0,3,N,True,6,6,22
train,13,0,3,Y,True,227,217,1393
train,13,0,4,N,True,5,5,24
train,13,0,4,Y,True,222,214,1257
train,13,0,5,N,True,9,9,44
train,13,0,5,Y,True,270,251,1443
train,13,0,6,N,True,7,7,40
train,13,0,6,Y,True,235,220,1220
train,13,0,7,N,True,8,8,34
train,13,0,7,Y,True,253,241,1233
train,13,0,8,N,True,7,7,50
train,13,0,8,Y,True,237,221,1121
train,13,0,9,N,True,7,7,43
train,13,0,9,Y,True,266,250,1207
train,13,0,10,N,True,9,9,53
train,13,0,10,Y,True,261,243,1267
train,13,1,11,N,True,9,9,21
train,13,1,11,Y,True,246,235,1136
train,13,1,12,N,True,10,10,48
train,13,1,12,Y,True,242,235,1088
train,13,1,13,N,True,10,10,53
train,13,1,13,Y,True,238,227,964
train,13,1,14,N,True,9,9,38
train,13,1,14,Y,True,242,227,1054
train,13,1,15,N,True,15,15,85
train,13,1,15,Y,True,294,276,1343
train,13,1,16,N,True,16,16,62
train,13,1,16,Y,True,265,248,1114
train,13,1,17,N,True,12,12,40
train,13,1,17,Y,True,251,240,1006
train,13,1,18,N,True,10,10,35
train,13,1,18,Y,True,255,240,1114
train,13,1,19,N,True,14,14,59
train,13,1,19,Y,True,266,251,1091
train,13,1,20,N,True,20,20,66
train,13,1,20,Y,True,287,269,1178
train,13,2,21,N,True,17,17,45
train,13,2,21,Y,True,271,255,1121
train,13,2,22,N,True,14,14,28
train,13,2,22,Y,True,266,253,983
train,13,2,23,N,True,11,11,22
train,13,2,23,Y,True,279,267,979
train,13,2,24,N,True,14,14,38
train,13,2,24,Y,True,261,250,1006
train,13,2,25,N,True,35,35,81
train,13,2,25,Y,True,277,264,1203
train,13,2,26,N,True,36,36,84
train,13,2,26,Y,True,252,243,1032
train,13,2,27,N,True,28,28,71
train,13,2,27,Y,True,279,271,919
train,13,2,28,N,True,33,33,81
train,13,2,28,Y,True,267,254,932
train,13,2,29,N,True,29,29,101
train,13,2,29,Y,True,257,244,957
train,13,2,30,N,True,44,44,183
train,13,2,30,Y,True,268,254,1165
train,13,3,31,N,True,51,51,184
train,13,3,31,Y,True,258,245,1028
train,13,3,32,N,True,54,54,226
train,13,3,32,Y,True,262,250,1096
train,13,3,33,N,True,58,58,239
train,13,3,33,Y,True,269,255,1092
train,13,3,34,N,True,62,62,246
train,13,3,34,Y,True,268,256,1153
train,13,3,35,N,True,66,66,400
train,13,3,35,Y,True,288,270,1210
train,13,3,36,N,True,67,67,313
train,13,3,36,Y,True,265,254,1038
train,13,3,37,N,True,79,79,319
train,13,3,37,Y,True,246,236,1116
train,13,3,38,N,True,79,79,345
train,13,3,38,Y,True,261,248,1097
train,13,3,39,N,True,82,82,306
train,13,3,39,Y,True,263,248,1009
train,13,3,40,N,True,115,114,417
train,13,3,40,Y,True,259,244,1149
train,13,4,41,N,True,108,107,387
train,13,4,41,Y,True,228,216,997
train,13,4,42,N,True,115,114,503
train,13,4,42,Y,True,202,190,928
train,13,4,43,N,True,125,124,511
train,13,4,43,Y,True,226,214,1018
train,13,4,44,N,True,117,116,578
train,13,4,44,Y,True,252,238,1214
train,13,4,45,N,True,128,126,697
train,13,4,45,Y,True,235,227,1089
train,13,4,46,N,True,150,148,803
train,13,4,46,Y,True,224,213,1080
train,13,4,47,N,True,162,156,877
train,13,4,47,Y,True,201,193,903
train,13,4,48,N,True,164,163,899
train,13,4,48,Y,True,197,191,874
train,13,4,49,N,True,182,179,971
train,13,4,49,Y,True,205,200,934
train,14,0,1,N,True,22,22,1120
train,14,0,1,Y,True,50,42,295
train,14,0,2,N,True,20,20,132
train,14,0,2,Y,True,52,41,305
train,14,0,3,N,True,20,19,99
train,14,0,3,Y,True,48,41,346
train,14,0,4,N,True,24,23,119
train,14,0,4,Y,True,46,41,290
train,14,0,5,N,True,21,19,142
train,14,0,5,Y,True,42,40,265
train,14,0,6,N,True,23,21,210
train,14,0,6,Y,True,36,34,397
train,14,0,7,N,True,26,24,193
train,14,0,7,Y,True,31,29,763
train,14,0,8,N,True,22,20,297
train,14,0,8,Y,True,34,32,372
train,14,0,9,N,True,24,22,145
train,14,0,9,Y,True,37,36,414
train,14,0,10,N,True,25,23,199
train,14,0,10,Y,True,45,43,298
train,14,1,11,N,True,24,22,146
train,14,1,11,Y,True,40,37,303
train,14,1,12,N,True,25,23,265
train,14,1,12,Y,True,43,40,346
train,14,1,13,N,True,20,20,222
train,14,1,13,Y,True,40,38,327
train,14,1,14,N,True,20,18,276
train,14,1,14,Y,True,41,40,335
train,14,1,15,N,True,24,23,274
train,14,1,15,Y,True,39,37,388
train,14,1,16,N,True,28,26,321
train,14,1,16,Y,True,36,34,598
train,14,1,17,N,True,26,25,221
train,14,1,17,Y,True,38,35,327
train,14,1,18,N,True,26,25,164
train,14,1,18,Y,True,35,33,276
train,14,1,19,N,True,28,26,191
train,14,1,19,Y,True,39,37,199
train,14,1,20,N,True,27,25,187
train,14,1,20,Y,True,37,35,340
train,14,2,21,N,True,28,27,173
train,14,2,21,Y,True,34,33,171
train,14,2,22,N,True,31,29,307
train,14,2,22,Y,True,39,36,170
train,14,2,23,N,True,30,28,202
train,14,2,23,Y,True,36,34,196
train,14,2,24,N,True,29,27,236
train,14,2,24,Y,True,35,32,266
train,14,2,25,N,True,25,23,299
train,14,2,25,Y,True,42,40,638
train,14,2,26,N,True,30,28,386
train,14,2,26,Y,True,32,30,279
train,14,2,27,N,True,31,29,399
train,14,2,27,Y,True,29,27,257
train,14,2,28,N,True,35,33,741
train,14,2,28,Y,True,37,35,288
train,14,2,29,N,True,35,33,584
train,14,2,29,Y,True,28,26,343
train,14,2,30,N,True,31,29,432
train,14,2,30,Y,True,36,34,1005
train,14,3,31,N,True,34,32,547
train,14,3,31,Y,True,33,33,1001
train,14,3,32,N,True,28,25,585
train,14,3,32,Y,True,34,33,633
train,14,3,33,N,True,30,27,895
train,14,3,33,Y,True,36,34,804
train,14,3,34,N,True,33,31,825
train,14,3,34,Y,True,38,35,704
train,14,3,35,N,True,39,36,793
train,14,3,35,Y,True,32,30,593
train,14,3,36,N,True,40,37,834
train,14,3,36,Y,True,34,32,440
train,14,3,37,N,True,42,39,743
train,14,3,37,Y,True,39,37,538
train,14,3,38,N,True,39,36,619
train,14,3,38,Y,True,41,38,474
train,14,3,39,N,True,40,37,625
train,14,3,39,Y,True,40,38,439
train,14,3,40,N,True,43,41,493
train,14,3,40,Y,True,41,38,450
train,14,4,41,N,True,38,36,531
train,14,4,41,Y,True,37,34,538
train,14,4,42,N,True,38,36,480
train,14,4,42,Y,True,26,25,429
train,14,4,43,N,True,32,29,500
train,14,4,43,Y,True,29,27,250
train,14,4,44,N,True,31,30,251
train,14,4,44,Y,True,30,27,297
train,14,4,45,N,True,39,35,516
train,14,4,45,Y,True,38,35,373
train,14,4,46,N,True,33,30,657
train,14,4,46,Y,True,34,32,338
train,14,4,47,N,True,28,25,533
train,14,4,47,Y,True,30,28,188
train,14,4,48,N,True,31,27,592
train,14,4,48,Y,True,29,26,205
train,14,4,49,N,True,24,20,419
train,14,4,49,Y,True,26,23,222
train,15,0,1,N,True,6,5,11
train,15,0,1,Y,True,57,31,481
train,15,0,2,N,False,4,3,5
train,15,0,2,Y,False,33,25,171
train,15,0,3,Y,False,37,32,115
train,15,0,4,N,False,2,1,5
train,15,0,4,Y,False,25,22,49
train,15,0,5,N,False,4,3,8
train,15,0,5,Y,False,39,30,73
train,15,0,6,N,False,3,2,3
train,15,0,6,Y,False,34,31,90
train,15,0,7,N,False,4,3,5
train,15,0,7,Y,False,33,28,84
train,15,0,8,N,False,3,3,3
train,15,0,8,Y,False,56,43,142
train,15,0,9,N,False,2,2,2
train,15,0,9,Y,False,59,48,141
train,15,0,10,N,True,8,8,11
train,15,0,10,Y,True,68,57,153
train,15,1,11,N,False,3,3,3
train,15,1,11,Y,False,73,57,191
train,15,1,12,N,True,5,5,14
train,15,1,12,Y,True,75,60,188
train,15,1,13,N,True,6,4,9
train,15,1,13,Y,True,68,60,166
train,15,1,14,N,True,5,5,5
train,15,1,14,Y,True,64,61,198
train,15,1,15,N,False,3,3,4
train,15,1,15,Y,False,83,68,231
train,15,1,16,N,False,4,4,6
train,15,1,16,Y,False,79,66,196
train,15,1,17,N,False,2,2,2
train,15,1,17,Y,False,78,66,273
train,15,1,18,N,False,2,2,2
train,15,1,18,Y,False,82,67,274
train,15,1,19,N,False,2,2,3
train,15,1,19,Y,False,72,61,231
train,15,1,20,N,False,4,4,7
train,15,1,20,Y,False,86,67,270
train,15,2,21,N,True,7,7,8
train,15,2,21,Y,True,58,48,181
train,15,2,22,N,False,2,2,2
train,15,2,22,Y,False,67,59,211
train,15,2,23,N,False,4,4,4
train,15,2,23,Y,False,70,63,205
train,15,2,24,N,False,4,4,17
train,15,2,24,Y,False,73,68,183
train,15,2,25,N,False,4,4,18
train,15,2,25,Y,False,70,61,226
train,15,2,26,N,True,9,9,20
train,15,2,26,Y,True,69,64,229
train,15,2,27,N,True,9,9,16
train,15,2,27,Y,True,61,57,189
train,15,2,28,N,True,7,7,27
train,15,2,28,Y,True,64,61,190
train,15,2,29,N,True,8,8,42
train,15,2,29,Y,True,71,65,163
train,15,2,30,N,True,8,8,13
train,15,2,30,Y,True,65,57,239
train,15,3,31,N,True,13,13,21
train,15,3,31,Y,True,57,53,168
train,15,3,32,N,True,11,11,19
train,15,3,32,Y,True,64,61,168
train,15,3,33,N,True,10,10,17
train,15,3,33,Y,True,58,52,163
train,15,3,34,N,True,10,10,22
train,15,3,34,Y,True,59,54,131
train,15,3,35,N,True,11,11,32
train,15,3,35,Y,True,58,54,138
train,15,3,36,N,True,14,14,34
train,15,3,36,Y,True,46,44,131
train,15,3,37,N,True,18,18,53
train,15,3,37,Y,True,51,47,118
train,15,3,38,N,True,14,14,36
train,15,3,38,Y,True,47,44,108
train,15,3,39,N,True,19,19,50
train,15,3,39,Y,True,44,42,118
train,15,3,40,N,True,18,17,48
train,15,3,40,Y,True,40,37,92
train,15,4,41,N,True,14,14,40
train,15,4,41,Y,True,39,35,79
train,15,4,42,N,True,12,12,19
train,15,4,42,Y,True,31,30,69
train,15,4,43,N,True,11,11,18
train,15,4,43,Y,True,33,30,67
train,15,4,44,N,True,20,19,44
train,15,4,44,Y,True,38,37,77
train,15,4,45,N,True,21,21,28
train,15,4,45,Y,True,38,38,98
train,15,4,46,N,True,18,18,56
train,15,4,46,Y,True,33,32,106
train,15,4,47,N,True,19,19,45
train,15,4,47,Y,True,39,39,77
train,15,4,48,N,True,18,17,37
train,15,4,48,Y,True,28,27,76
train,15,4,49,N,True,18,17,47
train,15,4,49,Y,True,25,25,50
